customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0003684,Female,0,No,Yes,5,No,Fiber optic,No internet,Yes,No internet,No internet,No,No,Two year,Yes,Bank transfer,48.96,5769.72,1
0003685,Female,0,Yes,No,19,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,37.38,3055.11,1
0003686,Male,0,No,No,40,Yes,No,Yes,Yes,No internet,No,Yes,No,Month-to-month,Yes,Bank transfer,33.14,7618.05,0
0003687,Female,0,Yes,No,35,Yes,DSL,No internet,Yes,No internet,No,No internet,Yes,Month-to-month,No,Mailed check,83.69,8410.61,1
0003688,Female,1,No,No,11,Yes,Fiber optic,No,No,Yes,Yes,No,No internet,Month-to-month,No,Mailed check,25.14,3849.99,0
0003689,Female,1,No,No,2,Yes,No,Yes,No,Yes,No internet,Yes,Yes,Two year,Yes,Bank transfer,106.8,9073.45,1
0003690,Female,1,Yes,No,40,Yes,No,Yes,Yes,Yes,No internet,No,No internet,Month-to-month,No,Credit card,100.4,7640.98,0
0003691,Female,0,Yes,Yes,7,Yes,Fiber optic,No,No internet,Yes,No internet,Yes,No internet,Month-to-month,No,Mailed check,18.71,10673.31,1
0003692,Male,1,No,No,1,Yes,DSL,No internet,No,No,Yes,No,No internet,Month-to-month,Yes,Credit card,77.93,3811.41,0
0003693,Female,0,Yes,Yes,14,Yes,No,No internet,Yes,Yes,No,No,No internet,Two year,No,Bank transfer,82.58,10149.42,1
0003694,Female,0,No,Yes,33,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card,110.42,3837.0,0
0003695,Male,0,Yes,No,41,Yes,No,No,No internet,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,72.55,9534.09,1
0003696,Female,0,Yes,Yes,72,Yes,No,No internet,No internet,No internet,Yes,No internet,Yes,Month-to-month,No,Bank transfer,23.28,3619.99,0
0003697,Male,0,No,Yes,5,Yes,Fiber optic,No,Yes,Yes,No internet,No,No internet,Month-to-month,No,Electronic check,87.71,9996.15,1
0003698,Female,0,No,Yes,8,Yes,No,No,No,No,No internet,No internet,Yes,Month-to-month,No,Credit card,53.65,205.53,0
0003699,Male,1,No,No,23,Yes,Fiber optic,Yes,No,Yes,No internet,Yes,Yes,Month-to-month,Yes,Mailed check,69.98,4467.97,0
0003700,Male,0,Yes,Yes,41,Yes,Fiber optic,No,No internet,Yes,No,Yes,No internet,Month-to-month,Yes,Electronic check,42.41,570.51,1
0003701,Female,0,Yes,No,6,Yes,Fiber optic,No,No,No internet,Yes,No,No internet,Month-to-month,No,Electronic check,105.77,4494.01,1
0003702,Female,1,No,Yes,13,Yes,DSL,No,No,No internet,No internet,No,No,Month-to-month,Yes,Mailed check,77.99,4650.09,0
0003703,Female,0,Yes,No,13,Yes,Fiber optic,No,No,No,No internet,Yes,No,One year,No,Credit card,94.01,9988.0,1
0003704,Male,1,Yes,No,37,No,Fiber optic,No,Yes,Yes,No,No internet,Yes,Month-to-month,No,Bank transfer,33.34,8801.55,1
0003705,Male,0,Yes,No,6,Yes,Fiber optic,Yes,Yes,Yes,No internet,No,Yes,One year,Yes,Electronic check,75.64,2946.67,1
0003706,Male,0,Yes,No,72,Yes,DSL,No internet,No,No internet,No,No,Yes,One year,Yes,Electronic check,48.76,9191.2,0
0003707,Female,0,No,No,17,Yes,No,No internet,Yes,No,No internet,No internet,Yes,One year,Yes,Credit card,20.61,2012.63,0
0003708,Male,0,No,No,8,Yes,DSL,No,No internet,Yes,No,Yes,No internet,Month-to-month,Yes,Bank transfer,92.32,7623.5,1
0003709,Male,0,No,No,8,Yes,No,Yes,No,No,No,Yes,No internet,Month-to-month,No,Bank transfer,117.87,3065.65,1
0003710,Female,0,No,Yes,0,Yes,Fiber optic,Yes,No,No,No internet,Yes,No,Month-to-month,No,Bank transfer,92.24,10636.72,0
0003711,Male,0,No,No,29,Yes,Fiber optic,No,No internet,No,No,Yes,No internet,Month-to-month,Yes,Mailed check,26.57,10271.55,0
0003712,Male,1,No,No,37,Yes,Fiber optic,No,No,No internet,No internet,No internet,No internet,Two year,No,Mailed check,82.26,3333.75,0
0003713,Female,0,No,No,0,Yes,Fiber optic,No internet,No,No internet,No internet,Yes,Yes,One year,No,Credit card,102.53,342.79,1
0003714,Male,0,Yes,No,22,Yes,DSL,No internet,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,34.45,7127.5,0
0003715,Female,0,Yes,No,38,Yes,DSL,No internet,No internet,No,No internet,No,No internet,One year,Yes,Mailed check,118.05,1806.55,1
0003716,Female,0,No,No,11,Yes,Fiber optic,No,Yes,No,No internet,No,No internet,One year,No,Bank transfer,81.61,1310.61,0
0003717,Female,0,Yes,No,14,Yes,Fiber optic,No internet,Yes,No,Yes,No internet,No,Month-to-month,No,Bank transfer,118.17,9981.05,1
0003718,Female,1,Yes,No,11,Yes,Fiber optic,Yes,No,Yes,Yes,No internet,Yes,One year,No,Mailed check,82.28,6209.44,1
0003719,Female,0,No,No,9,Yes,No,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,86.21,10275.26,0
0003720,Male,0,No,Yes,16,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,95.48,2924.79,1
0003721,Male,0,No,No,4,Yes,DSL,No,No internet,No,Yes,Yes,No internet,One year,Yes,Mailed check,99.99,3666.9,0
0003722,Female,0,Yes,No,14,Yes,Fiber optic,No internet,No internet,No,No,Yes,No internet,Month-to-month,Yes,Electronic check,107.6,10305.9,1
0003723,Female,0,No,No,71,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.71,4912.23,0
0003724,Male,0,No,Yes,0,Yes,DSL,No internet,No,No,No internet,No,No internet,Two year,Yes,Electronic check,64.86,2588.7,1
0003725,Female,0,No,Yes,4,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,43.89,4578.62,0
0003726,Female,0,Yes,No,37,Yes,DSL,No internet,Yes,No internet,No,No internet,Yes,Month-to-month,No,Electronic check,58.51,3874.27,0
0003727,Female,0,Yes,Yes,3,Yes,DSL,No,No internet,No,No internet,Yes,No internet,Month-to-month,Yes,Credit card,111.83,8668.99,0
0003728,Male,0,Yes,No,7,Yes,No,Yes,No,No internet,No,Yes,No internet,Month-to-month,No,Bank transfer,106.03,4533.4,1
0003729,Male,0,Yes,Yes,15,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.96,865.64,0
0003730,Female,0,Yes,Yes,71,Yes,DSL,Yes,No,No internet,No internet,Yes,No internet,Month-to-month,No,Mailed check,61.17,6669.39,0
0003731,Female,1,Yes,No,5,Yes,No,No internet,No internet,No internet,Yes,No,No internet,Two year,Yes,Electronic check,48.01,9778.05,1
0003732,Male,0,No,Yes,64,Yes,DSL,No internet,No internet,Yes,No,No,No,Two year,Yes,Bank transfer,81.45,10043.03,0
0003733,Male,0,No,No,31,No,No,No internet,No internet,No,No,Yes,No,One year,No,Credit card,54.72,5314.85,1
0003734,Female,0,No,No,27,Yes,Fiber optic,Yes,No,No,Yes,No,No internet,Month-to-month,No,Bank transfer,99.95,163.98,1
0003735,Female,1,Yes,No,32,Yes,No,No,No internet,No,No,No internet,Yes,Two year,No,Electronic check,66.56,6614.76,0
0003736,Male,1,Yes,No,0,Yes,DSL,No internet,No,No internet,Yes,No,Yes,Two year,No,Electronic check,40.45,5156.24,0
0003737,Male,1,Yes,No,2,Yes,DSL,Yes,Yes,Yes,No,No,No internet,Two year,Yes,Mailed check,63.47,10357.97,1
0003738,Male,0,Yes,No,10,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,No internet,Month-to-month,Yes,Mailed check,92.99,9747.48,1
0003739,Female,0,Yes,Yes,1,Yes,Fiber optic,Yes,Yes,No internet,No,Yes,No,Month-to-month,Yes,Mailed check,64.28,9898.65,1
0003740,Male,0,No,Yes,72,Yes,DSL,Yes,No,No internet,No,No,Yes,Two year,Yes,Electronic check,76.35,8614.67,0
0003741,Female,0,No,No,21,Yes,DSL,No internet,No internet,No,No internet,No internet,Yes,Month-to-month,No,Mailed check,111.23,2762.65,0
0003742,Male,0,No,No,16,Yes,Fiber optic,Yes,No internet,No internet,No internet,No internet,No,Month-to-month,No,Credit card,90.73,6349.2,0
0003743,Male,0,No,No,38,Yes,Fiber optic,No internet,No,No internet,Yes,No,Yes,Two year,No,Mailed check,119.68,9310.32,1
0003744,Male,0,No,Yes,72,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,25.81,8654.77,0
0003745,Male,0,No,No,72,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,94.54,9065.21,0
0003746,Female,0,No,No,39,Yes,No,No,No,Yes,Yes,No,No internet,One year,Yes,Mailed check,92.73,5263.78,0
0003747,Female,0,No,No,11,Yes,Fiber optic,No,No internet,No,No,Yes,No,One year,No,Bank transfer,29.1,2937.95,0
0003748,Male,1,No,Yes,1,Yes,Fiber optic,No,No internet,Yes,No,No,No,Two year,Yes,Mailed check,116.53,712.51,1
0003749,Female,0,No,Yes,2,Yes,Fiber optic,No internet,No internet,No,No,No,Yes,Month-to-month,Yes,Credit card,104.21,3077.87,1
0003750,Male,0,Yes,Yes,0,Yes,Fiber optic,Yes,No internet,No,Yes,No internet,No,One year,Yes,Bank transfer,70.19,234.34,1
0003751,Male,0,No,Yes,0,Yes,No,Yes,Yes,No internet,No internet,No,No,One year,No,Mailed check,40.49,3604.81,1
0003752,Male,0,No,No,68,No,Fiber optic,No,No internet,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,37.02,10478.5,0
0003753,Male,0,No,Yes,65,Yes,Fiber optic,No,No,No,No internet,No,No internet,Month-to-month,No,Mailed check,31.02,2958.09,0
0003754,Female,0,Yes,No,27,Yes,No,Yes,No internet,No internet,No internet,No,Yes,Two year,Yes,Mailed check,37.74,10234.95,0
0003755,Male,0,Yes,No,32,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,112.32,10701.31,1
0003756,Male,0,No,No,17,No,Fiber optic,Yes,No internet,No,No,No internet,Yes,Month-to-month,Yes,Electronic check,82.76,1149.24,1
0003757,Female,1,No,No,6,No,Fiber optic,No,No internet,No,Yes,Yes,No,Month-to-month,No,Electronic check,30.72,8932.66,1
0003758,Male,0,Yes,No,61,Yes,DSL,Yes,No,No,Yes,Yes,No internet,Two year,No,Electronic check,112.01,10438.08,0
0003759,Male,0,No,No,8,Yes,No,No,No internet,No internet,No internet,No internet,No,Month-to-month,Yes,Credit card,23.49,2328.96,0
0003760,Male,0,No,Yes,33,Yes,No,No,No internet,Yes,No internet,No,Yes,Two year,Yes,Electronic check,59.73,4247.89,0
0003761,Female,1,Yes,Yes,7,Yes,No,No,No,No,No,No internet,No,Month-to-month,Yes,Electronic check,93.75,9221.02,1
0003762,Male,0,No,Yes,51,Yes,DSL,Yes,No,No,No internet,No,No internet,Month-to-month,Yes,Mailed check,101.84,1564.2,1
0003763,Female,0,Yes,Yes,26,Yes,No,No,No,Yes,No internet,Yes,Yes,Month-to-month,Yes,Credit card,104.0,6169.08,1
0003764,Male,1,No,No,25,Yes,No,No internet,No,Yes,Yes,Yes,No internet,Two year,No,Bank transfer,114.41,2670.71,0
0003765,Male,1,No,No,2,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,45.32,8420.58,1
0003766,Female,1,No,Yes,13,Yes,DSL,Yes,No internet,Yes,No internet,No,Yes,Two year,Yes,Credit card,57.01,6813.71,0
0003767,Male,0,No,No,18,Yes,DSL,Yes,No internet,No,No internet,No,Yes,Month-to-month,No,Mailed check,82.66,6802.05,1
0003768,Male,0,Yes,No,8,Yes,Fiber optic,Yes,Yes,No internet,No internet,No internet,No internet,Two year,Yes,Bank transfer,107.42,10080.07,1
0003769,Female,1,No,No,53,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.3,7403.16,1
0003770,Female,0,No,Yes,45,Yes,DSL,No internet,No internet,No internet,Yes,No,No,One year,Yes,Electronic check,45.75,1637.78,0
0003771,Female,0,No,Yes,17,Yes,Fiber optic,No,No,No internet,No,Yes,Yes,Month-to-month,No,Credit card,99.81,1930.05,1
0003772,Female,0,Yes,No,10,Yes,DSL,No internet,No,No internet,No,No,Yes,Two year,Yes,Bank transfer,110.0,3035.33,1
0003773,Female,0,Yes,Yes,40,Yes,Fiber optic,Yes,Yes,Yes,No,No internet,Yes,Two year,Yes,Mailed check,18.85,436.61,0
0003774,Male,1,No,No,5,Yes,DSL,No,Yes,No internet,No,No internet,No,One year,Yes,Electronic check,18.52,4028.07,1
0003775,Female,0,No,No,1,No,Fiber optic,No,No,No internet,Yes,Yes,No,Month-to-month,Yes,Credit card,115.31,4224.29,1
0003776,Male,0,Yes,No,1,Yes,DSL,No,No internet,No,No,No,No internet,Two year,Yes,Mailed check,74.76,7809.98,1
0003777,Male,1,No,No,0,Yes,DSL,No internet,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,27.0,3623.54,1
0003778,Male,0,No,Yes,16,No,No,No internet,No internet,Yes,Yes,Yes,No internet,One year,Yes,Electronic check,54.36,9424.72,0
0003779,Female,0,No,No,7,Yes,DSL,Yes,No,Yes,No,No internet,No internet,Two year,Yes,Mailed check,75.86,4238.49,1
0003780,Female,0,No,Yes,29,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,81.77,10993.16,1
0003781,Male,0,No,No,26,No,No,Yes,No internet,Yes,No internet,Yes,Yes,One year,No,Bank transfer,34.64,5236.34,1
0003782,Female,0,No,Yes,19,Yes,Fiber optic,No internet,Yes,No,No,No internet,No,One year,Yes,Electronic check,103.69,9763.72,1
0003783,Female,0,Yes,No,10,No,Fiber optic,Yes,Yes,No internet,No,Yes,No,Month-to-month,Yes,Credit card,73.58,2445.04,1
0003784,Female,0,No,Yes,47,Yes,Fiber optic,No,No,No,No internet,Yes,No internet,One year,Yes,Mailed check,71.57,58.34,0
0003785,Female,0,No,No,30,Yes,Fiber optic,No,No internet,No internet,No,No,Yes,One year,No,Electronic check,73.17,5653.83,1
0003786,Male,0,No,No,7,Yes,No,No internet,Yes,Yes,Yes,No,No internet,One year,Yes,Mailed check,24.35,5673.71,1
0003787,Male,0,No,No,17,Yes,DSL,No internet,No internet,No,Yes,No,No,Two year,No,Electronic check,94.72,10505.76,1
0003788,Female,0,Yes,Yes,4,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet,Month-to-month,Yes,Mailed check,26.22,2164.28,1
0003789,Male,0,Yes,No,9,Yes,DSL,No,No internet,Yes,No,No internet,Yes,Month-to-month,No,Mailed check,65.25,2184.68,1
0003790,Female,0,No,No,72,Yes,No,Yes,No,No internet,No internet,No internet,No internet,Month-to-month,Yes,Electronic check,78.08,4625.56,0
0003791,Female,0,Yes,No,6,No,Fiber optic,No internet,No internet,No internet,No internet,No,No internet,Month-to-month,Yes,Bank transfer,39.57,5703.52,1
0003792,Male,0,No,No,29,Yes,DSL,No internet,No,No internet,No,Yes,Yes,Month-to-month,No,Credit card,67.18,7067.03,0
0003793,Male,0,Yes,No,6,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card,47.22,3256.59,0
0003794,Male,1,Yes,Yes,69,Yes,No,No,No internet,No internet,Yes,Yes,Yes,Two year,Yes,Credit card,90.38,2929.02,0
0003795,Female,0,Yes,No,9,Yes,No,No internet,Yes,Yes,No,No,No,One year,No,Credit card,72.43,9248.56,1
0003796,Male,0,No,No,10,Yes,No,Yes,Yes,No internet,No,Yes,No internet,Month-to-month,Yes,Bank transfer,27.45,5456.82,1
0003797,Female,0,No,No,22,No,DSL,No,No,No internet,Yes,No internet,No internet,Month-to-month,No,Credit card,79.19,10248.29,1
0003798,Male,1,No,No,22,Yes,Fiber optic,Yes,No internet,No internet,No,No,Yes,One year,Yes,Electronic check,31.9,7523.86,0
0003799,Male,0,No,No,21,Yes,No,No internet,No,No internet,No internet,No,Yes,One year,No,Electronic check,18.28,705.67,0
0003800,Female,0,Yes,No,21,Yes,No,No,No internet,Yes,No internet,Yes,No,One year,Yes,Bank transfer,32.92,1197.54,0
0003801,Female,0,Yes,Yes,9,Yes,Fiber optic,No internet,Yes,No internet,No,No,Yes,Two year,Yes,Credit card,18.44,9567.91,0
0003802,Female,0,No,No,14,Yes,Fiber optic,No internet,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,118.77,2332.94,1
0003803,Female,0,No,Yes,22,Yes,Fiber optic,No internet,No internet,No,No internet,No,No,Month-to-month,No,Credit card,82.65,1864.44,1
0003804,Female,0,Yes,No,27,Yes,DSL,No internet,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,81.8,9766.28,0
0003805,Female,0,No,No,7,Yes,No,No internet,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,113.19,10500.15,1
0003806,Female,0,No,No,30,Yes,Fiber optic,Yes,No,No,No,Yes,No internet,Month-to-month,No,Bank transfer,31.01,7182.68,0
0003807,Female,0,Yes,No,64,No,DSL,No internet,Yes,No internet,No,Yes,Yes,Month-to-month,No,Electronic check,20.82,1135.32,0
0003808,Male,0,Yes,No,35,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,No internet,Month-to-month,No,Credit card,87.62,262.47,1
0003809,Female,0,No,Yes,2,Yes,Fiber optic,No internet,Yes,No internet,No,No internet,Yes,Month-to-month,Yes,Mailed check,81.02,6595.14,1
0003810,Female,0,Yes,Yes,15,Yes,Fiber optic,No,No internet,No,No,No internet,No,Month-to-month,No,Electronic check,110.28,667.27,1
0003811,Male,0,Yes,No,14,Yes,DSL,No internet,Yes,Yes,Yes,Yes,No internet,One year,No,Credit card,50.97,6039.81,0
0003812,Female,0,No,Yes,10,Yes,No,No,No,No,No internet,No internet,Yes,Two year,Yes,Bank transfer,74.36,4432.08,0
0003813,Male,1,Yes,Yes,16,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,75.59,378.61,1
0003814,Male,0,No,No,14,Yes,DSL,No internet,No,Yes,No internet,Yes,No internet,Month-to-month,Yes,Credit card,44.17,10495.19,1
0003815,Female,1,Yes,Yes,0,Yes,Fiber optic,Yes,No,Yes,No,No internet,No,Month-to-month,No,Credit card,54.72,118.14,1
0003816,Male,0,No,Yes,6,Yes,Fiber optic,Yes,Yes,No,No,No internet,No,Month-to-month,Yes,Bank transfer,53.54,3908.78,0
0003817,Female,1,No,Yes,6,Yes,Fiber optic,No internet,No,No,Yes,Yes,No internet,Month-to-month,No,Mailed check,104.13,8865.89,1
0003818,Male,0,Yes,No,10,Yes,Fiber optic,Yes,No internet,Yes,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,56.3,10719.8,0
0003819,Male,0,Yes,Yes,4,Yes,DSL,No internet,No internet,Yes,No internet,No,No,Two year,Yes,Electronic check,81.56,515.91,0
0003820,Male,0,No,No,1,Yes,DSL,Yes,Yes,No,No,No internet,Yes,One year,No,Mailed check,56.14,10459.54,0
0003821,Female,0,No,Yes,5,Yes,Fiber optic,No,No internet,No internet,Yes,Yes,No,Month-to-month,Yes,Electronic check,26.66,3714.39,1
0003822,Female,0,No,No,48,Yes,Fiber optic,No,No internet,No internet,No,No,Yes,Month-to-month,Yes,Electronic check,112.43,1760.04,1
0003823,Male,0,Yes,No,39,Yes,Fiber optic,No,Yes,No internet,No,No internet,No,One year,No,Credit card,26.03,9063.54,0
0003824,Male,0,No,No,14,Yes,No,No internet,Yes,Yes,No,No internet,Yes,One year,Yes,Bank transfer,19.03,7075.81,1
0003825,Female,0,No,No,52,Yes,DSL,Yes,No,No internet,No internet,No internet,Yes,Month-to-month,Yes,Electronic check,45.65,1109.82,0
0003826,Female,0,No,No,6,Yes,DSL,No,No,No internet,No,No internet,No,Month-to-month,No,Credit card,46.32,6809.4,1
0003827,Male,0,No,No,21,Yes,DSL,No internet,Yes,Yes,No internet,No internet,No,Month-to-month,No,Mailed check,47.61,8986.26,1
0003828,Male,0,Yes,No,3,Yes,Fiber optic,No,No internet,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.76,6047.81,1
0003829,Female,0,No,No,44,Yes,DSL,No,Yes,Yes,Yes,No internet,No internet,Month-to-month,Yes,Electronic check,47.26,3782.18,0
0003830,Female,0,Yes,No,3,Yes,No,No internet,No,No internet,No,No,Yes,Month-to-month,No,Electronic check,82.37,2367.69,1
0003831,Female,0,Yes,No,0,Yes,DSL,No,Yes,No internet,No,No internet,No internet,One year,No,Electronic check,18.76,8260.63,1
0003832,Female,1,No,No,7,Yes,Fiber optic,No internet,Yes,No internet,No internet,No internet,No,Month-to-month,No,Mailed check,109.03,4402.97,1
0003833,Female,0,No,Yes,57,Yes,DSL,No,No internet,No internet,No,Yes,No internet,Two year,Yes,Electronic check,44.52,9154.64,0
0003834,Male,0,Yes,No,3,Yes,DSL,No internet,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,72.83,8410.75,1
0003835,Female,0,No,No,10,Yes,No,No,No,No internet,No,No,No,Two year,No,Electronic check,75.97,8281.46,1
0003836,Male,0,Yes,No,9,Yes,Fiber optic,Yes,Yes,Yes,No internet,Yes,No,Two year,Yes,Bank transfer,42.47,8737.46,0
0003837,Female,0,No,No,40,Yes,Fiber optic,Yes,No internet,No,No internet,No,No internet,Two year,No,Bank transfer,78.28,6120.73,0
0003838,Male,0,No,Yes,13,Yes,DSL,No internet,Yes,No,No,No internet,No,Month-to-month,Yes,Mailed check,106.42,8580.02,1
0003839,Female,0,Yes,No,23,Yes,No,No internet,No internet,No,No,Yes,No internet,Month-to-month,Yes,Bank transfer,51.78,9669.11,1
0003840,Female,0,Yes,No,12,Yes,No,Yes,Yes,No internet,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,113.24,3324.58,1
0003841,Male,0,Yes,Yes,20,Yes,No,No internet,No internet,Yes,No internet,No internet,No,Month-to-month,No,Bank transfer,41.93,2784.63,0
0003842,Male,0,Yes,No,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,30.03,5057.31,1
0003843,Female,0,Yes,No,11,No,DSL,No,Yes,Yes,No,Yes,No internet,Month-to-month,Yes,Bank transfer,53.67,6089.68,1
0003844,Female,0,No,Yes,48,Yes,Fiber optic,No,Yes,No internet,No,Yes,No internet,Two year,No,Mailed check,109.04,328.97,1
0003845,Female,1,Yes,Yes,29,Yes,DSL,No,Yes,No internet,No,No internet,Yes,One year,No,Mailed check,34.46,2015.94,0
0003846,Female,0,No,Yes,72,No,Fiber optic,No,Yes,No,No,Yes,No internet,Two year,Yes,Electronic check,60.42,264.14,0
0003847,Female,0,Yes,No,38,Yes,No,No,No,No,No internet,No,No internet,Month-to-month,Yes,Bank transfer,81.68,6187.52,1
0003848,Male,0,No,No,15,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,101.2,8486.87,1
0003849,Male,0,Yes,Yes,28,Yes,No,No internet,Yes,No internet,Yes,Yes,Yes,Month-to-month,No,Electronic check,110.32,9094.67,1
0003850,Female,0,Yes,No,37,Yes,Fiber optic,Yes,No internet,No internet,Yes,No,No,Month-to-month,Yes,Credit card,119.17,6151.73,1
0003851,Male,0,No,Yes,7,Yes,DSL,No,No internet,No,Yes,Yes,No,Month-to-month,No,Credit card,104.22,471.8,1
0003852,Male,0,Yes,No,1,Yes,Fiber optic,No,No,No internet,No internet,No internet,Yes,Two year,Yes,Credit card,18.97,6506.15,1
0003853,Male,0,No,Yes,13,Yes,No,No internet,No,No internet,Yes,No,No,Month-to-month,Yes,Credit card,58.08,4404.99,1
0003854,Female,0,No,No,3,Yes,DSL,No internet,No,No,No internet,No,No internet,Month-to-month,Yes,Mailed check,105.13,9340.1,0
0003855,Male,0,No,No,8,No,Fiber optic,Yes,No internet,No internet,No internet,No,No,Month-to-month,No,Mailed check,117.56,4484.02,1
0003856,Female,0,Yes,No,72,Yes,Fiber optic,Yes,No,No internet,No,No,No,Two year,Yes,Electronic check,24.07,7905.91,0
0003857,Male,0,Yes,Yes,46,Yes,DSL,No internet,No,Yes,No internet,No,No internet,One year,Yes,Credit card,52.67,2158.26,0
0003858,Female,0,No,Yes,22,Yes,Fiber optic,No,No,Yes,No internet,No internet,Yes,Two year,No,Mailed check,84.39,10158.42,0
0003859,Male,0,No,No,12,Yes,Fiber optic,No,Yes,Yes,No internet,No,No internet,Month-to-month,Yes,Electronic check,59.69,3262.08,1
0003860,Female,0,Yes,Yes,7,No,DSL,No,Yes,No internet,No,Yes,No,One year,Yes,Bank transfer,33.99,83.68,1
0003861,Female,1,Yes,No,21,Yes,DSL,No,No,No internet,No,No,No internet,One year,Yes,Bank transfer,109.75,915.62,0
0003862,Male,0,Yes,No,19,Yes,Fiber optic,No,No internet,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.03,2538.42,1
0003863,Female,0,No,No,37,Yes,DSL,No internet,Yes,Yes,Yes,Yes,No,One year,No,Credit card,44.09,1837.03,0
0003864,Female,0,Yes,No,65,Yes,DSL,Yes,No,Yes,Yes,No internet,Yes,One year,Yes,Bank transfer,76.31,2111.21,0
0003865,Female,1,No,No,9,Yes,No,Yes,Yes,No,No internet,No,Yes,Month-to-month,No,Credit card,104.16,6380.08,0
0003866,Female,0,Yes,No,5,Yes,No,No internet,No internet,Yes,Yes,No internet,No internet,Month-to-month,Yes,Credit card,66.62,5217.5,1
0003867,Female,0,Yes,No,12,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,29.44,7838.42,0
0003868,Female,0,Yes,No,14,Yes,No,No internet,No,Yes,Yes,No,No internet,One year,Yes,Credit card,63.69,8697.86,0
0003869,Female,0,No,No,1,Yes,DSL,Yes,Yes,No,No,No internet,No internet,One year,No,Mailed check,28.1,5693.21,0
0003870,Female,0,Yes,Yes,49,Yes,Fiber optic,Yes,No,No,Yes,No internet,No,Month-to-month,No,Electronic check,35.73,6529.88,0
0003871,Male,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,No internet,No,Yes,Yes,Month-to-month,Yes,Bank transfer,62.51,8537.41,0
0003872,Male,0,Yes,Yes,64,Yes,No,Yes,No internet,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,29.67,1007.02,0
0003873,Female,0,Yes,No,49,Yes,No,No internet,Yes,Yes,No internet,Yes,Yes,Month-to-month,Yes,Electronic check,86.35,4785.05,1
0003874,Female,0,Yes,Yes,72,Yes,No,No,No,No internet,Yes,No internet,Yes,One year,Yes,Bank transfer,73.47,5822.0,0
0003875,Male,0,No,No,59,No,DSL,No,No internet,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.01,6584.8,0
0003876,Male,0,No,No,29,No,DSL,No internet,No internet,No internet,No internet,Yes,No internet,Month-to-month,No,Credit card,34.22,5976.57,1
0003877,Male,0,Yes,No,4,Yes,Fiber optic,No,No internet,Yes,No internet,No internet,No,Month-to-month,Yes,Mailed check,70.33,3871.61,1
0003878,Female,0,No,No,4,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,99.43,3176.78,1
0003879,Male,0,Yes,Yes,1,No,DSL,No,No internet,Yes,No internet,No,Yes,Month-to-month,Yes,Credit card,94.43,4859.76,0
